1e-06	-50.1847
0.100001	-50.2527
0.200001	-51.1082
0.300001	-52.3559
0.400001	-53.9503
0.500001	-55.6438
0.600001	-56.8699
0.700001	-58.058
0.800001	-59.1448
0.900001	-59.8246
1	-60.071
1.1	-60.2976
1.2	-60.5274
1.3	-60.7825
1.4	-61.0608
1.5	-61.3266
1.6	-61.5155
1.7	-61.552
1.8	-61.3727
1.9	-60.949
2	-60.3022
2.1	-59.5091
2.2	-58.0242
2.3	-56.4039
2.4	-54.929
2.5	-53.1537
2.6	-51.4307
2.7	-50.0829
2.8	-49.0858
2.9	-48.4131
3	-47.9362
3.1	-47.4827
3.2	-47.2642
3.3	-47.2207
3.4	-47.3518
3.5	-47.0934
3.6	-45.3544
3.7	-43.0939
3.8	-40.2189
3.9	-37.8169
4	-35.6516
4.1	-33.0128
4.2	-30.58
4.3	-27.5196
4.4	-24.1606
4.5	-21.3773
4.6	-18.4967
4.7	-15.9671
4.8	-13.8041
4.9	-12.0068
5	-10.5559
5.1	-9.36852
5.2	-8.45244
5.3	-7.59073
5.4	-6.78738
5.5	-6.04468
5.6	-5.36334
5.7	-4.7427
5.8	-4.181
5.9	-3.67561
6	-3.22327
6.1	-2.82032
6.2	-2.46287
6.3	-2.14696
6.4	-1.86868
6.5	-1.62427
6.6	-1.41014
6.7	-1.22296
6.8	-1.05966
6.9	-0.917441
7	-0.79376
7.1	-0.686339
7.2	-0.593147
7.3	-0.512377
7.4	-0.442432
7.5	-0.381906
7.6	-0.329564
7.7	-0.318136
7.8	-0.299585
7.9	-0.269538
8	-0.244014
8.1	-0.21226
8.2	-0.18297
8.3	-0.157704
8.4	-0.131213
8.5	-0.105973
8.6	-0.0896501
8.7	-0.0711914
8.8	-0.055498
8.9	-0.047816
9	-0.0411959
9.1	-0.0354912
9.2	-0.0305756
9.3	-0.0263402
9.4	-0.022691
9.5	-0.0195471
9.6	-0.0168385
9.7	-0.014505
9.8	-0.0124948
9.9	-0.010763
10	-0.00927122
10.1	-0.00798613
10.2	-0.00687913
10.3	-0.00592554
10.4	-0.00510411
10.5	-0.00439654
10.6	-0.00378704
10.7	-0.00326203
10.8	-0.00280979
10.9	-0.00242025
11	-0.00208471
11.1	-0.00179568
11.2	-0.00154673
11.3	-0.00133228
11.4	-0.00114757
11.5	-0.000988465
11.6	-0.000851419
11.7	-0.000733374
11.8	-0.000631694
11.9	-0.000544112
12	-0.000468672
12.1	-0.000403692
12.2	-0.000347721
12.3	-0.00029951
12.4	-0.000257983
12.5	-0.000222214
12.6	-0.000191405
12.7	-0.000164867
12.8	-0.000142008
12.9	-0.000122319
13	-0.00010536
13.1	-9.07515e-05
13.2	-7.81689e-05
13.3	-6.73309e-05
13.4	-5.79955e-05
13.5	-4.99545e-05
13.6	-4.30283e-05
13.7	-3.70625e-05
13.8	-3.19238e-05
