1e-06	-47.7264
0.100001	-47.7185
0.200001	-47.7095
0.300001	-47.6989
0.400001	-47.6867
0.500001	-47.6725
0.600001	-47.6561
0.700001	-47.637
0.800001	-47.6148
0.900001	-47.5892
1	-47.5594
1.1	-47.5249
1.2	-47.4848
1.3	-47.4385
1.4	-47.3847
1.5	-47.3225
1.6	-47.2505
1.7	-47.1671
1.8	-47.0707
1.9	-46.9593
2	-46.8306
2.1	-46.682
2.2	-46.5107
2.3	-46.3135
2.4	-46.0865
2.5	-45.8258
2.6	-45.5268
2.7	-45.1846
2.8	-44.7936
2.9	-44.3481
3	-43.8419
3.1	-43.2686
3.2	-42.6214
3.3	-41.894
3.4	-41.08
3.5	-40.1738
3.6	-37.9783
3.7	-35.5731
3.8	-33.3507
3.9	-32.1678
4	-30.8957
4.1	-29.5394
4.2	-28.1069
4.3	-26.6089
4.4	-25.0584
4.5	-23.4705
4.6	-21.8622
4.7	-20.2512
4.8	-18.6552
4.9	-17.0914
5	-15.5756
5.1	-14.1215
5.2	-12.7407
5.3	-11.4418
5.4	-10.2309
5.5	-9.11139
5.6	-8.08437
5.7	-7.14886
5.8	-6.30219
5.9	-5.54039
6	-4.85857
6.1	-4.25118
6.2	-3.71238
6.3	-3.2362
6.4	-2.81674
6.5	-2.44832
6.6	-2.12555
6.7	-1.84342
6.8	-1.59727
6.9	-1.3829
7	-1.19647
7.1	-1.03455
7.2	-0.894074
7.3	-0.772326
7.4	-0.666896
7.5	-0.575662
7.6	-0.496764
7.7	-0.428571
7.8	-0.369658
7.9	-0.318783
8	-0.274865
8.1	-0.236964
8.2	-0.204264
8.3	-0.176059
8.4	-0.151734
8.5	-0.13076
8.6	-0.112677
8.7	-0.0970897
8.8	-0.0836543
8.9	-0.072075
9	-0.0620962
9.1	-0.0534973
9.2	-0.0460878
9.3	-0.0397036
9.4	-0.0342031
9.5	-0.0294641
9.6	-0.0253813
9.7	-0.021864
9.8	-0.0188339
9.9	-0.0162235
10	-0.0139749
10.1	-0.0120378
10.2	-0.0103692
10.3	-0.00893179
10.4	-0.00769363
10.5	-0.00662707
10.6	-0.00570835
10.7	-0.00491698
10.8	-0.00423531
10.9	-0.00364814
11	-0.00314236
11.1	-0.0027067
11.2	-0.00233144
11.3	-0.0020082
11.4	-0.00172978
11.5	-0.00148995
11.6	-0.00128338
11.7	-0.00110544
11.8	-0.000952177
11.9	-0.000820161
12	-0.000706448
12.1	-0.000608501
12.2	-0.000524133
12.3	-0.000451463
12.4	-0.000388869
12.5	-0.000334953
12.6	-0.000288512
12.7	-0.00024851
12.8	-0.000214055
12.9	-0.000184376
13	-0.000158813
13.1	-0.000136793
13.2	-0.000117827
13.3	-0.00010149
13.4	-8.74189e-05
13.5	-7.52983e-05
13.6	-6.48583e-05
13.7	-5.58657e-05
13.8	-4.812e-05
