1e-06	0.0958575
0.100001	0.0956846
0.200001	0.0950269
0.300001	0.0939841
0.400001	0.0925869
0.500001	0.0908869
0.600001	0.0889484
0.700001	0.0868454
0.800001	0.0846577
0.900001	0.0824683
1	0.0803592
1.1	0.0784086
1.2	0.0766872
1.3	0.0752549
1.4	0.0741585
1.5	0.073429
1.6	0.07308
1.7	0.0731069
1.8	0.0734867
1.9	0.0741783
2	0.0751242
2.1	0.0762524
2.2	0.0774798
2.3	0.0787149
2.4	0.0798623
2.5	0.0808266
2.6	0.0815168
2.7	0.0818501
2.8	0.0817562
2.9	0.08118
3	0.0800843
3.1	0.0784516
3.2	0.0762842
3.3	0.0736044
3.4	0.0704527
3.5	0.066886
3.6	0.0629739
3.7	0.0587955
3.8	0.0544356
3.9	0.04998
4	0.0455124
4.1	0.0411105
4.2	0.0368431
4.3	0.0327686
4.4	0.0289329
4.5	0.0253698
4.6	0.0221007
4.7	0.019136
4.8	0.0164759
4.9	0.0141127
5	0.0120323
5.1	0.010216
5.2	0.00864199
5.3	0.00728718
5.4	0.00612795
5.5	0.00514127
5.6	0.00430529
5.7	0.00359978
5.8	0.00300636
5.9	0.00250864
6	0.00209213
6.1	0.00174423
6.2	0.00145407
6.3	0.00121232
6.4	0.00101106
6.5	0.000843585
6.6	0.000704255
6.7	0.000588341
6.8	0.000491889
6.9	0.000411602
7	0.000344738
7.1	0.000289017
7.2	0.00024255
7.3	0.000203767
7.4	0.00017137
7.5	0.000144281
7.6	0.000121608
7.7	0.000102612
7.8	8.66784e-05
7.9	7.33001e-05
8	6.20546e-05
8.1	5.25913e-05
8.2	4.46188e-05
8.3	3.78948e-05
8.4	3.22173e-05
8.5	2.74182e-05
8.6	2.33571e-05
8.7	1.99166e-05
8.8	1.69989e-05
8.9	1.45218e-05
9	1.24166e-05
9.1	1.06256e-05
9.2	9.1003e-06
9.3	7.80006e-06
9.4	6.69057e-06
9.5	5.74294e-06
9.6	4.93279e-06
9.7	4.23956e-06
9.8	3.64584e-06
9.9	3.13691e-06
10	2.70029e-06
10.1	2.32541e-06
10.2	2.00327e-06
10.3	1.72625e-06
10.4	1.48786e-06
10.5	1.28255e-06
10.6	1.10562e-06
10.7	9.53048e-07
10.8	8.21397e-07
10.9	7.07733e-07
11	6.09544e-07
11.1	5.24681e-07
11.2	4.51301e-07
11.3	3.87824e-07
11.4	3.32895e-07
11.5	2.85348e-07
11.6	2.44183e-07
11.7	2.08539e-07
11.8	1.77674e-07
11.9	1.5095e-07
12	1.27819e-07
12.1	1.07805e-07
12.2	9.05008e-08
12.3	7.55535e-08
12.4	6.26593e-08
12.5	5.15562e-08
12.6	4.2018e-08
12.7	3.38501e-08
12.8	2.68847e-08
12.9	2.09776e-08
13	1.6005e-08
13.1	1.18611e-08
13.2	8.45538e-09
13.3	5.71122e-09
13.4	3.56396e-09
13.5	1.95963e-09
13.6	8.53727e-10
13.7	2.1028e-10
13.8	1.00118e-12
