10.200001	0.0000313776	0.0001775395	0.0010323468	-0.0021683590	0.0070830132
10.300001	0.0000269909	0.0001559209	0.0009297494	-0.0019645014	0.0065866847
10.400001	0.0000232073	0.0001369180	0.0008373619	-0.0017797379	0.0061249953
10.500001	0.0000199423	0.0001202115	0.0007541609	-0.0016122733	0.0056953870
10.600001	0.0000171228	0.0001055209	0.0006792261	-0.0014604806	0.0052954917
10.700001	0.0000146859	0.0000925995	0.0006117294	-0.0013228846	0.0049231164
10.800001	0.0000125771	0.0000812303	0.0005509256	-0.0011981482	0.0045762292
10.900001	0.0000107493	0.0000712226	0.0004961443	-0.0010850592	0.0042529468
11.000001	0.0000091617	0.0000624083	0.0004467821	-0.0009825185	0.0039515225
11.100001	0.0000077789	0.0000546397	0.0004022959	-0.0008895292	0.0036703355
11.200001	0.0000065698	0.0000477863	0.0003621965	-0.0008051877	0.0034078809
11.300001	0.0000055076	0.0000417333	0.0003260437	-0.0007286740	0.0031627605
11.400001	0.0000045684	0.0000363792	0.0002934408	-0.0006592444	0.0029336745
11.500001	0.0000037313	0.0000316342	0.0002640303	-0.0005962239	0.0027194135
11.600001	0.0000029776	0.0000274187	0.0002374904	-0.0005390000	0.0025188516
11.700001	0.0000022904	0.0000236622	0.0002135305	-0.0004870163	0.0023309392
11.800001	0.0000016544	0.0000203018	0.0001918888	-0.0004397675	0.0021546975
11.900001	0.0000010554	0.0000172810	0.0001723290	-0.0003967941	0.0019892121
12.000001	0.0000004800	0.0000145493	0.0001546375	-0.0003576786	0.0018336283
12.100001	-0.0000000848	0.0000120611	0.0001386214	-0.0003220405	0.0016871461
12.200001	-0.0000006514	0.0000097746	0.0001241064	-0.0002895334	0.0015490151
12.300001	-0.0000012326	0.0000076515	0.0001109344	-0.0002598412	0.0014185309
12.400001	-0.0000018413	0.0000056564	0.0000989621	-0.0002326754	0.0012950309
12.500001	-0.0000024911	0.0000037559	0.0000880594	-0.0002077717	0.0011778905
12.600001	-0.0000031967	0.0000019182	0.0000781080	-0.0001848880	0.0010665199
12.700001	-0.0000039736	0.0000001125	0.0000689998	-0.0001638020	0.0009603606
12.800001	-0.0000048394	-0.0000016913	0.0000606362	-0.0001443085	0.0008588824
12.900001	-0.0000058133	-0.0000035234	0.0000529265	-0.0001262180	0.0007615809
13.000001	-0.0000069170	-0.0000054143	0.0000457872	-0.0001093547	0.0006679742
13.100001	-0.0000081754	-0.0000073957	0.0000391413	-0.0000935545	0.0005776008
13.200001	-0.0000096164	-0.0000095006	0.0000329168	-0.0000786640	0.0004900170
13.300001	-0.0000112723	-0.0000117643	0.0000270466	-0.0000645383	0.0004047948
13.400001	-0.0000131801	-0.0000142244	0.0000214674	-0.0000510400	0.0003215191
13.500001	-0.0000153825	-0.0000169221	0.0000161190	-0.0000380380	0.0002397864
13.600001	-0.0000179285	-0.0000199024	0.0000109438	-0.0000254058	0.0001592021
13.700001	-0.0000208752	-0.0000232150	0.0000058862	-0.0000130207	0.0000793788
13.800001	-0.0000242883	-0.0000269153	0.0000008918	-0.0000007621	-0.0000000659
