0.000001	0.0000004417	0.0000000000	0.0000000000	0.0000006381	0.0000000000
0.100001	0.0441380900	0.0020640914	0.0000813365	0.0636488595	0.0000026787
0.200001	0.0880537416	0.0074484171	0.0005060244	0.1263404947	0.0000295924
0.300001	0.1315268624	0.0164807284	0.0016612279	0.1871338387	0.0001413367
0.400001	0.1743395961	0.0290175760	0.0038941037	0.2451163493	0.0004393153
0.500001	0.2162779561	0.0449069859	0.0075279001	0.2994184694	0.0010595119
0.600001	0.2571330137	0.0639662619	0.0128580074	0.3492268024	0.0021691457
0.700001	0.2967020756	0.0859791232	0.0201452898	0.3937964387	0.0039611602
0.800001	0.3347898496	0.1106966858	0.0296103449	0.4324622422	0.0066477959
0.900001	0.3712095915	0.1378396701	0.0414285575	0.4646489229	0.0104534068
1.000001	0.4057842316	0.1671012286	0.0557259730	0.4898797339	0.0156067002
1.100001	0.4383474756	0.1981501998	0.0725760533	0.5077836552	0.0223325989
1.200001	0.4687448771	0.2306347006	0.0919973750	0.5181009443	0.0308439407
1.300001	0.4968348756	0.2641860044	0.1139523196	0.5206869576	0.0413332393
1.400001	0.5224897986	0.2984226628	0.1383467937	0.5155141705	0.0539647331
1.500001	0.5455968220	0.3329548287	0.1650310012	0.5026723495	0.0688669462
1.600001	0.5660588827	0.3673887425	0.1938012740	0.4823668555	0.0861259810
1.700001	0.5837955407	0.4013313399	0.2244029527	0.4549150832	0.1057797488
1.800001	0.5987437820	0.4343949360	0.2565342891	0.4207410693	0.1278133263
1.900001	0.6108587554	0.4662019432	0.2898513302	0.3803683289	0.1521556077
2.000001	0.6201144346	0.4963895729	0.3239737200	0.3344110060	0.1786773925
2.100001	0.6265041952	0.5246144715	0.3584913444	0.2835634500	0.2071910199
2.200001	0.6300412937	0.5505572352	0.3929717222	0.2285883584	0.2374516261
2.300001	0.6307592330	0.5739267489	0.4269680319	0.1703036493	0.2691600608
2.400001	0.6287119982	0.5944642850	0.4600276413	0.1095682556	0.3019674598
2.500001	0.6239741419	0.6119472986	0.4917009970	0.0472670574	0.3354814240
2.600001	0.6166406951	0.6261928483	0.5215507065	-0.0157048064	0.3692737075
2.700001	0.6068268794	0.6370605671	0.5491606330	-0.0784579803	0.4028892716
2.800001	0.5946675905	0.6444551066	0.5741448077	-0.1401249960	0.4358565086
2.900001	0.5803166239	0.6483279702	0.5961559474	-0.1998761247	0.4676983907
3.000001	0.5639456120	0.6486786514	0.6148933548	-0.2569346421	0.4979442508
3.100001	0.5457426432	0.6455549944	0.6301099716	-0.3105911508	0.5261418572
3.200001	0.5259105364	0.6390526960	0.6416183488	-0.3602165955	0.5518694021
3.300001	0.5046647517	0.6293138787	0.6492953057	-0.4052735981	0.5747469950
3.400001	0.4822309289	0.6165246786	0.6530850593	-0.4453257460	0.5944472301
3.500001	0.4588420560	0.6009118162	0.6530006356	-0.4800444897	0.6107043935
3.600001	0.4347352937	0.5827381481	0.6491234102	-0.5092133418	0.6233218921
3.700001	0.4101484997	0.5622972380	0.6416006869	-0.5327291326	0.6321775267
3.800001	0.3853165263	0.5399070356	0.6306412902	-0.5506001656	0.6372263007
3.900001	0.3604673875	0.5159028055	0.6165092435	-0.5629412255	0.6385005511
4.000001	0.3358184229	0.4906295047	0.5995156995	-0.5699655319	0.6361073176
4.100001	0.3115726026	0.4644338657	0.5800093986	-0.5719738817	0.6302230075
4.200001	0.2879151330	0.4376564806	0.5583660333	-0.5693413862	0.6210855817
4.300001	0.2650105252	0.4106242175	0.5349769821	-0.5625023590	0.6089846412
4.400001	0.2430002737	0.3836432971	0.5102379339	-0.5519340378	0.5942499402
4.500001	0.2220012666	0.3569933402	0.4845379481	-0.5381399046	0.5772389567
4.600001	0.2021050057	0.3309226401	0.4582494676	-0.5216333959	0.5583242109
4.700001	0.1833776638	0.3056448387	0.4317197322	-0.5029227508	0.5378810174
4.800001	0.1658609498	0.2813370871	0.4052639298	-0.4824976423	0.5162762934
4.900001	0.1495736971	0.2581396722	0.3791602843	-0.4608180788	0.4938589257
5.000001	0.1345140473	0.2361569894	0.3536471311	-0.4383058692	0.4709520444
5.100001	0.1206620707	0.2154596671	0.3289218864	-0.4153387443	0.4478473738
5.200001	0.1079826483	0.1960875886	0.3051417032	-0.3922470390	0.4248016635
5.300001	0.0964284486	0.1780535366	0.2824255190	-0.3693126826	0.4020350557
5.400001	0.0859428449	0.1613471821	0.2608571559	-0.3467701390	0.3797311340
5.500001	0.0764626521	0.1459391703	0.2404891283	-0.3248088779	0.3580383361
5.600001	0.0679205905	0.1317850941	0.2213468328	-0.3035769465	0.3370723831
5.700001	0.0602474223	0.1188291961	0.2034328448	-0.2831852380	0.3169193905
5.800001	0.0533737359	0.1070076942	0.1867310976	-0.2637121027	0.2976393609
5.900001	0.0472313774	0.0962516677	0.1712107860	-0.2452080173	0.2792698071
6.000001	0.0417545513	0.0864894861	0.1568298867	-0.2277000932	0.2618293114
6.100001	0.0368806220	0.0776487884	0.1435382416	-0.2111962750	0.2453208816
6.200001	0.0325506569	0.0696580447	0.1312801869	-0.1956891354	0.2297350143
6.300001	0.0287097531	0.0624477442	0.1199967376	-0.1811592221	0.2150524158
6.400001	0.0253071894	0.0559512600	0.1096273609	-0.1675779454	0.2012463626
6.500001	0.0222964419	0.0501054420	0.1001113779	-0.1549100226	0.1882847087
6.600001	0.0196350971	0.0448509881	0.0913890440	-0.1431155105	0.1761315590
6.700001	0.0172846905	0.0401326384	0.0834023533	-0.1321514673	0.1647486409
6.800001	0.0152104956	0.0358992324	0.0760956153	-0.1219732886	0.1540964080
6.900001	0.0133812817	0.0321036627	0.0694158458	-0.1125357635	0.1441349114
7.000001	0.0117690550	0.0287027542	0.0633130080	-0.1037938931	0.1348244758
7.100001	0.0103487946	0.0256570904	0.0577401377	-0.0957035117	0.1261262097
7.200001	0.0090981921	0.0229308059	0.0526533785	-0.0882217453	0.1180023819
7.300001	0.0079973990	0.0204913590	0.0480119494	-0.0813073388	0.1104166867
7.400001	0.0070287882	0.0183092946	0.0437780640	-0.0749208772	0.1033344227
7.500001	0.0061767296	0.0163580067	0.0399168143	-0.0690249233	0.0967226006
7.600001	0.0054273827	0.0146135051	0.0363960326	-0.0635840906	0.0905499980
7.700001	0.0047685060	0.0130541903	0.0331861379	-0.0585650651	0.0847871720
7.800001	0.0041892828	0.0116606403	0.0302599764	-0.0539365900	0.0794064408
7.900001	0.0036801642	0.0104154104	0.0275926588	-0.0496694217	0.0743818423
8.000001	0.0032327264	0.0093028461	0.0251613998	-0.0457362654	0.0696890759
8.100001	0.0028395426	0.0083089109	0.0229453618	-0.0421116973	0.0653054344
8.200001	0.0024940694	0.0074210274	0.0209255049	-0.0387720767	0.0612097265
8.300001	0.0021905439	0.0066279320	0.0190844441	-0.0356954535	0.0573821979
8.400001	0.0019238925	0.0059195429	0.0174063149	-0.0328614724	0.0538044486
8.500001	0.0016896507	0.0052868395	0.0158766470	-0.0302512773	0.0504593515
8.600001	0.0014838906	0.0047217538	0.0144822474	-0.0278474168	0.0473309723
8.700001	0.0013031576	0.0042170719	0.0132110909	-0.0256337520	0.0444044917
8.800001	0.0011444138	0.0037663450	0.0120522197	-0.0235953677	0.0416661306
8.900001	0.0010049884	0.0033638096	0.0109956507	-0.0217184876	0.0391030789
9.000001	0.0008825339	0.0030043156	0.0100322897	-0.0199903933	0.0367034279
9.100001	0.0007749869	0.0026832617	0.0091538532	-0.0183993480	0.0344561067
9.200001	0.0006805342	0.0023965373	0.0083527970	-0.0169345247	0.0323508224
9.300001	0.0005975825	0.0021404705	0.0076222500	-0.0155859387	0.0303780040
9.400001	0.0005247318	0.0019117818	0.0069559544	-0.0143443841	0.0285287500
9.500001	0.0004607523	0.0017075421	0.0063482108	-0.0132013752	0.0267947798
9.600001	0.0004045633	0.0015251354	0.0057938285	-0.0121490916	0.0251683885
9.700001	0.0003552157	0.0013622257	0.0052880797	-0.0111803267	0.0236424042
9.800001	0.0003118756	0.0012167267	0.0048266577	-0.0102884410	0.0222101495
9.900001	0.0002738106	0.0010867754	0.0044056397	-0.0094673175	0.0208654048
10.000001	0.0002403771	0.0009707082	0.0040214517	-0.0087113213	0.0196023748
10.100001	0.0002110099	0.0008670393	0.0036708375	-0.0080152617	0.0184156576
10.200001	0.0001852124	0.0007744421	0.0033508301	-0.0073743575	0.0173002154
10.300001	0.0001625484	0.0006917319	0.0030587257	-0.0067842048	0.0162513485
10.400001	0.0001426346	0.0006178506	0.0027920600	-0.0062407471	0.0152646698
10.500001	0.0001251341	0.0005518535	0.0025485866	-0.0057402476	0.0143360825
10.600001	0.0001097508	0.0004928967	0.0023262577	-0.0052792645	0.0134617588
10.700001	0.0000962246	0.0004402267	0.0021232060	-0.0048546266	0.0126381202
10.800001	0.0000843266	0.0003931704	0.0019377286	-0.0044634125	0.0118618192
10.900001	0.0000738556	0.0003511265	0.0017682721	-0.0041029302	0.0111297229
11.000001	0.0000646343	0.0003135581	0.0016134194	-0.0037706991	0.0104388971
11.100001	0.0000565067	0.0002799854	0.0014718772	-0.0034644324	0.0097865917
11.200001	0.0000493353	0.0002499799	0.0013424650	-0.0031820221	0.0091702277
11.300001	0.0000429988	0.0002231586	0.0012241050	-0.0029215240	0.0085873842
11.400001	0.0000373900	0.0001991792	0.0011158126	-0.0026811447	0.0080357873
11.500001	0.0000324139	0.0001777359	0.0010166881	-0.0024592293	0.0075132991
11.600001	0.0000279863	0.0001585552	0.0009259091	-0.0022542498	0.0070179075
11.700001	0.0000240323	0.0001413925	0.0008427232	-0.0020647950	0.0065477173
11.800001	0.0000204851	0.0001260290	0.0007664420	-0.0018895601	0.0061009412
11.900001	0.0000172845	0.0001122689	0.0006964348	-0.0017273385	0.0056758917
12.000001	0.0000143764	0.0000999370	0.0006321237	-0.0015770132	0.0052709735
12.100001	0.0000117116	0.0000888760	0.0005729781	-0.0014375489	0.0048846766
12.200001	0.0000092450	0.0000789452	0.0005185108	-0.0013079852	0.0045155695
12.300001	0.0000069348	0.0000700180	0.0004682737	-0.0011874299	0.0041622931
12.400001	0.0000047420	0.0000619809	0.0004218540	-0.0010750526	0.0038235545
12.500001	0.0000026295	0.0000547315	0.0003788704	-0.0009700795	0.0034981220
12.600001	0.0000005614	0.0000481776	0.0003389705	-0.0008717876	0.0031848197
