0.000001	0.0000004883	0.0000000000	0.0000000000	0.0000006900
0.100001	0.0487859182	0.0024112459	0.0000997589	0.0688001769
0.200001	0.0972874392	0.0086980816	0.0006204072	0.1364318420
0.300001	0.1452234360	0.0192326216	0.0020353485	0.2017485945
0.400001	0.1923164211	0.0338301694	0.0047664327	0.2636437804
0.500001	0.2382948263	0.0522898505	0.0092026315	0.3210701511
0.600001	0.2828947829	0.0743692587	0.0156942173	0.3730578142
0.700001	0.3258618851	0.0997818462	0.0245438012	0.4187308528
0.800001	0.3669529261	0.1281989395	0.0359987262	0.4573223198
0.900001	0.4059376019	0.1592533131	0.0502446817	0.4881873403
1.000001	0.4426001721	0.1925435988	0.0674005989	0.5108140824
1.100001	0.4767410711	0.2276392883	0.0875149200	0.5248323926
1.200001	0.5081784609	0.2640862082	0.1105633276	0.5300199275
1.300001	0.5367497163	0.3014123876	0.1364479974	0.5263056539
1.400001	0.5623128325	0.3391342442	0.1649984163	0.5137706304
1.500001	0.5847477463	0.3767630187	0.1959737773	0.4926460299
1.600001	0.6039575562	0.4138113858	0.2290669381	0.4633084046
1.700001	0.6198696309	0.4498001640	0.2639098967	0.4262722434
1.800001	0.6324365890	0.4842650452	0.3000807106	0.3821799191
1.900001	0.6416371329	0.5167632580	0.3371117558	0.3317891659
2.000001	0.6474767171	0.5468800763	0.3744991873	0.2759582793
2.100001	0.6499880268	0.5742350758	0.4117134386	0.2156292726
2.200001	0.6492312417	0.5984880402	0.4482105628	0.1518092739
2.300001	0.6452940532	0.6193444089	0.4834441904	0.0855504872
2.400001	0.6382914055	0.6365601549	0.5168778512	0.0179290921
2.500001	0.6283649215	0.6499459769	0.5479973802	-0.0499765098
2.600001	0.6156819798	0.6593706859	0.5763231038	-0.1171076456
2.700001	0.6004344029	0.6647636636	0.6014214830	-0.1824470344
2.800001	0.5828367230	0.6661162743	0.6229158747	-0.2450396422
2.900001	0.5631239935	0.6634821167	0.6404960651	-0.3040121889
3.000001	0.5415491249	0.6569760153	0.6539262340	-0.3585907533
3.100001	0.5183797362	0.6467716728	0.6630510205	-0.4081159291
3.200001	0.4938945295	0.6330979327	0.6677993977	-0.4520550047
3.300001	0.4683792222	0.6162336465	0.6681861118	-0.4900106931
3.400001	0.4421220949	0.5965011892	0.6643105157	-0.5217260141
3.500001	0.4154092498	0.5742587327	0.6563527239	-0.5470850461
3.600001	0.3885197048	0.5498914556	0.6445671301	-0.5661094127
3.700001	0.3617204806	0.5238019453	0.6292734664	-0.5789505523
3.800001	0.3352618682	0.4964001179	0.6108457222	-0.5858780216
3.900001	0.3093730751	0.4680930411	0.5896993847	-0.5872643065
4.000001	0.2842584548	0.4392750863	0.5662775804	-0.5835668217
4.100001	0.2600945069	0.4103188415	0.5410367907	-0.5753079631
4.200001	0.2370277986	0.3815671934	0.5144328485	-0.5630542029
4.300001	0.2151739085	0.3533269211	0.4869079113	-0.5473952728
4.400001	0.1946174267	0.3258640472	0.4588790224	-0.5289244474
4.500001	0.1754129739	0.2994010701	0.4307287419	-0.5082208223
4.600001	0.1575871346	0.2741160698	0.4027981546	-0.4858342878
4.700001	0.1411411425	0.2501435529	0.3753823702	-0.4622736544
4.800001	0.1260541151	0.2275767965	0.3487284465	-0.4379981254
4.900001	0.1122866205	0.2064713762	0.3230355025	-0.4134120547
5.000001	0.0997843599	0.1868495280	0.2984566738	-0.3888627197
5.100001	0.0884817749	0.1687049899	0.2751024916	-0.3646406796
5.200001	0.0783054224	0.1520080016	0.2530452476	-0.3409822011
5.300001	0.0691770055	0.1367101918	0.2323239305	-0.3180732051
5.400001	0.0610159886	0.1227491455	0.2129493717	-0.2960542107
5.500001	0.0537417685	0.1100525103	0.1949093067	-0.2750258143
5.600001	0.0472754040	0.0985415605	0.1781731366	-0.2550543214
5.700001	0.0415409300	0.0881341913	0.1626962459	-0.2361772408
5.800001	0.0364663019	0.0787473529	0.1484237965	-0.2184084332
5.900001	0.0319840190	0.0702989620	0.1352939681	-0.2017427861
6.000001	0.0280314844	0.0627093489	0.1232406552	-0.1861603454
6.100001	0.0245511521	0.0559023014	0.1121956550	-0.1716298850
6.200001	0.0214905113	0.0498057720	0.1020903972	-0.1581119289
6.300001	0.0188019490	0.0443523124	0.0928572730	-0.1455612609
6.400001	0.0164425278	0.0394792901	0.0844306251	-0.1339289738
6.500001	0.0143737071	0.0351289391	0.0767474535	-0.1231641125
6.600001	0.0125610316	0.0312482863	0.0697478927	-0.1132149673
6.700001	0.0109738043	0.0277889881	0.0633755045	-0.1040300735
6.800001	0.0095847578	0.0247071069	0.0575774277	-0.0955589642
6.900001	0.0083697329	0.0219628487	0.0523044188	-0.0877527233
7.000001	0.0073073716	0.0195202788	0.0475108100	-0.0805643751
7.100001	0.0063788278	0.0173470296	0.0431544091	-0.0739491450
7.200001	0.0055674992	0.0154140098	0.0391963574	-0.0678646173
7.300001	0.0048587806	0.0136951200	0.0356009606	-0.0622708148
7.400001	0.0042398393	0.0121669825	0.0323355043	-0.0571302165
7.500001	0.0036994118	0.0108086852	0.0293700603	-0.0524077316
7.600001	0.0032276208	0.0096015427	0.0266772925	-0.0480706384
7.700001	0.0028158111	0.0085288760	0.0242322649	-0.0440885012
7.800001	0.0024564037	0.0075758090	0.0220122553	-0.0404330703
7.900001	0.0021427657	0.0067290830	0.0199965779	-0.0370781719
8.000001	0.0018690951	0.0059768884	0.0181664149	-0.0339995926
8.100001	0.0016303190	0.0053087112	0.0165046581	-0.0311749618
8.200001	0.0014220031	0.0047151950	0.0149957617	-0.0285836342
8.300001	0.0012402734	0.0041880170	0.0136256054	-0.0262065747
8.400001	0.0010817456	0.0037197755	0.0123813678	-0.0240262471
8.500001	0.0009434641	0.0033038902	0.0112514097	-0.0220265072
8.600001	0.0008228484	0.0029345120	0.0102251677	-0.0201925010
8.700001	0.0007176458	0.0026064428	0.0092930558	-0.0185105684
8.800001	0.0006258900	0.0023150638	0.0084463758	-0.0169681526
8.900001	0.0005458649	0.0020562714	0.0076772358	-0.0155537153
9.000001	0.0004760730	0.0018264200	0.0069784757	-0.0142566571
9.100001	0.0004152079	0.0016222714	0.0063435991	-0.0130672439
9.200001	0.0003621296	0.0014409491	0.0057667122	-0.0119765379
9.300001	0.0003158436	0.0012798983	0.0052424671	-0.0109763339
9.400001	0.0002754827	0.0011368501	0.0047660113	-0.0100591006
9.500001	0.0002402903	0.0010097892	0.0043329415	-0.0092179256
