4.300001	0.2216736684	0.3564654648	0.4911813849	-0.5572896043
4.400001	0.2008038962	0.3291089264	0.4633864616	-0.5400418618
4.500001	0.1812716529	0.3027093236	0.4354036800	-0.5203267765
4.600001	0.1630995548	0.2774309722	0.4075513513	-0.4986717239
4.700001	0.1462863243	0.2533980310	0.3801062147	-0.4755694576
4.800001	0.1308114319	0.2306994516	0.3533056451	-0.4514747989
4.900001	0.1166392896	0.2093938682	0.3273504628	-0.4268030340
5.000001	0.1037227723	0.1895139373	0.3024075835	-0.4019289884
5.100001	0.0920060101	0.1710699097	0.2786120836	-0.3771860843
5.200001	0.0814265357	0.1540524567	0.2560686026	-0.3528651193
5.300001	0.0719169509	0.1384349529	0.2348522987	-0.3292129078
5.400001	0.0634063001	0.1241754871	0.2150097334	-0.3064312016
5.500001	0.0558210012	0.1112182453	0.1965590093	-0.2846748551
5.600001	0.0490847247	0.0994929864	0.1794868107	-0.2640457277
5.700001	0.0431192433	0.0889165373	0.1637491228	-0.2445919453
5.800001	0.0378476219	0.0793992771	0.1492814188	-0.2263215160
5.900001	0.0331969514	0.0708511356	0.1360089469	-0.2092170829
6.000001	0.0291000257	0.0631857494	0.1238544534	-0.1932476802
6.100001	0.0254955617	0.0563217144	0.1127409234	-0.1783733915
6.200001	0.0223280133	0.0501829888	0.1025928829	-0.1645479578
6.300001	0.0195472967	0.0446990783	0.0933373682	-0.1517209319
6.400001	0.0171083438	0.0398047868	0.0849040531	-0.1398385064
6.500001	0.0149702420	0.0354389439	0.0772231911	-0.1288407235
6.600001	0.0130958374	0.0315441068	0.0702255217	-0.1186617880
6.700001	0.0114525940	0.0280692231	0.0638487303	-0.1092414128
6.800001	0.0100126573	0.0249704707	0.0580402531	-0.1005303771
6.900001	0.0087515697	0.0222087510	0.0527525059	-0.0924831733
7.000001	0.0076476561	0.0197486681	0.0479411907	-0.0850556287
7.100001	0.0066817357	0.0175582365	0.0435651688	-0.0782051263
7.200001	0.0058368675	0.0156086276	0.0395863855	-0.0718908843
7.300001	0.0050981141	0.0138739154	0.0359697551	-0.0660741360
7.400001	0.0044523236	0.0123308283	0.0326830176	-0.0607182309
7.500001	0.0038879308	0.0109585111	0.0296965803	-0.0557886748
7.600001	0.0033947762	0.0097382992	0.0269833492	-0.0512531256
7.700001	0.0029639435	0.0086535084	0.0245185582	-0.0470813535
7.800001	0.0025876137	0.0076892391	0.0222795997	-0.0432451784
7.900001	0.0022589346	0.0068321973	0.0202458600	-0.0397183893
8.000001	0.0019719048	0.0060705294	0.0183985609	-0.0364766530
8.100001	0.0017212709	0.0053936730	0.0167206095	-0.0334974155
8.200001	0.0015024358	0.0047922214	0.0151964573	-0.0307598009
8.300001	0.0013113787	0.0042578001	0.0138119679	-0.0282445085
8.400001	0.0011445836	0.0037829571	0.0125542940	-0.0259337118
8.500001	0.0009989770	0.0033610626	0.0114117645	-0.0238109599
8.600001	0.0008718728	0.0029862206	0.0103737789	-0.0218610821
8.700001	0.0007609238	0.0026531884	0.0094307117	-0.0200700968
8.800001	0.0006640794	0.0023573052	0.0085738240	-0.0184251253
8.900001	0.0005795486	0.0020944279	0.0077951824	-0.0169143096
9.000001	0.0005057669	0.0018608745	0.0070875856	-0.0155267361
9.100001	0.0004413681	0.0016533730	0.0064444972	-0.0142523631
9.200001	0.0003851591	0.0014690156	0.0058599839	-0.0130819537
9.300001	0.0003360983	0.0013052188	0.0053286602	-0.0120070134
9.400001	0.0002932760	0.0011596873	0.0048456375	-0.0110197314
9.500001	0.0002558982	0.0010303815	0.0044064780	-0.0101129268
9.600001	0.0002232715	0.0009154896	0.0040071530	-0.0092799983
9.700001	0.0001947904	0.0008134017	0.0036440042	-0.0085148781
9.800001	0.0001699266	0.0007226877	0.0033137103	-0.0078119888
9.900001	0.0001482185	0.0006420771	0.0030132547	-0.0071662038
10.000001	0.0001292631	0.0005704408	0.0027398975	-0.0065728107
10.100001	0.0001127085	0.0005067759	0.0024911497	-0.0060274778
10.200001	0.0000982474	0.0004501911	0.0022647496	-0.0055262229
10.300001	0.0000856112	0.0003998945	0.0020586419	-0.0050653843
10.400001	0.0000745653	0.0003551823	0.0018709581	-0.0046415950
10.500001	0.0000649045	0.0003154291	0.0016999994	-0.0042517579
10.600001	0.0000564494	0.0002800788	0.0015442205	-0.0038930237
10.700001	0.0000490430	0.0002486374	0.0014022159	-0.0035627715
10.800001	0.0000425476	0.0002206653	0.0012727055	-0.0032585865
10.900001	0.0000368428	0.0001957715	0.0011545233	-0.0029782438
11.000001	0.0000318224	0.0001736082	0.0010466068	-0.0027196928
11.100001	0.0000273932	0.0001538658	0.0009479869	-0.0024810421
11.200001	0.0000234729	0.0001362684	0.0008577793	-0.0022605459
11.300001	0.0000199887	0.0001205705	0.0007751762	-0.0020565909
11.400001	0.0000168759	0.0001065529	0.0006994390	-0.0018676851
11.500001	0.0000140766	0.0000940199	0.0006298909	-0.0016924462
11.600001	0.0000115389	0.0000827967	0.0005659117	-0.0015295921
11.700001	0.0000092155	0.0000727267	0.0005069313	-0.0013779311
11.800001	0.0000070634	0.0000636695	0.0004524249	-0.0012363536
11.900001	0.0000050424	0.0000554988	0.0004019082	-0.0011038234
12.000001	0.0000031152	0.0000481007	0.0003549327	-0.0009793710
12.100001	0.0000012458	0.0000413721	0.0003110821	-0.0008620854
12.200001	-0.0000006004	0.0000352192	0.0002699682	-0.0007511086
12.300001	-0.0000024578	0.0000295564	0.0002312275	-0.0006456284
12.400001	-0.0000043608	0.0000243048	0.0001945180	-0.0005448729
12.500001	-0.0000063449	0.0000193913	0.0001595158	-0.0004481048
12.600001	-0.0000084468	0.0000147474	0.0001259129	-0.0003546160
12.700001	-0.0000107057	0.0000103086	0.0000934137	-0.0002637222
12.800001	-0.0000131635	0.0000060132	0.0000617328	-0.0001747584
12.900001	-0.0000158658	0.0000018014	0.0000305922	-0.0000870735
13.000001	-0.0000188629	-0.0000023854	-0.0000002806	-0.0000000258
