0.000001	0.0000004458	0.0000000000	0.0000000000	0.0000006291
0.100001	0.0445622319	0.0023165930	0.0000973584	0.0627655127
0.200001	0.0889907911	0.0083589626	0.0006052586	0.1246386348
0.300001	0.1331523429	0.0185033706	0.0019864393	0.1847395850
0.400001	0.1769118288	0.0326061391	0.0046565559	0.2422102848
0.500001	0.2201319794	0.0505205856	0.0090041257	0.2962254848
0.600001	0.2626720274	0.0720704596	0.0153860836	0.3460024986
0.700001	0.3043865944	0.0970447551	0.0241197876	0.3908108385
0.800001	0.3451253561	0.1251967208	0.0354758280	0.4299824342
0.900001	0.3847199705	0.1562391055	0.0496699540	0.4629056616
1.000001	0.4229345117	0.1898231769	0.0668496244	0.4889768687
1.100001	0.4594909626	0.2255434598	0.0870871924	0.5076476772
1.200001	0.4940687255	0.2629332669	0.1103702427	0.5184408889
1.300001	0.5262085169	0.3014110698	0.1365716317	0.5208650326
1.400001	0.5554184245	0.3403278198	0.1654588349	0.5145515784
1.500001	0.5812578712	0.3790171595	0.1967111947	0.4993489093
1.600001	0.6033753275	0.4168298404	0.2299367756	0.4753518850
1.700001	0.6215329853	0.4531652432	0.2646930942	0.4429064446
1.800001	0.6356191530	0.4874975545	0.3005096173	0.4025933198
1.900001	0.6456459495	0.5193921655	0.3369082673	0.3551933053
2.000001	0.6517330211	0.5485099695	0.3734186782	0.3016403506
2.100001	0.6540808946	0.5745999433	0.4095863405	0.2429707272
2.200001	0.6529394279	0.5974829068	0.4449736588	0.1802761672
2.300001	0.6485772199	0.6170309916	0.4791557475	0.1146665210
2.400001	0.6412568769	0.6331477545	0.5117140193	0.0472440574
2.500001	0.6312191571	0.6457530927	0.5422309814	-0.0209118104
2.600001	0.6186768347	0.6547755338	0.5702891502	-0.0887529375
2.700001	0.6038172045	0.6601525794	0.5954758415	-0.1552684645
2.800001	0.5868108222	0.6618380461	0.6173941482	-0.2194924130
2.900001	0.5678234777	0.6598141073	0.6356790263	-0.2805153761
3.000001	0.5470284512	0.6541051242	0.6500163532	-0.3375009399
3.100001	0.5246166418	0.6447903646	0.6601622675	-0.3897057258
3.200001	0.5008029693	0.6320132121	0.6659600720	-0.4365006948
3.300001	0.4758283327	0.6159852851	0.6673524163	-0.4773907862
3.400001	0.4499572020	0.5969848106	0.6643872198	-0.5120300671
3.500001	0.4234715332	0.5753494665	0.6572166855	-0.5402301983
3.600001	0.3966620747	0.5514646031	0.6460896261	-0.5619609621
3.700001	0.3698183006	0.5257482096	0.6313380555	-0.5773426463
3.800001	0.3432181767	0.4986342182	0.6133595351	-0.5866310453
3.900001	0.3171188131	0.4705557333	0.5925970587	-0.5901966150
4.000001	0.2917488117	0.4419296132	0.5695183377	-0.5884998288
4.100001	0.2673028330	0.4131435290	0.5445962154	-0.5820649999
