1e-06	0.0946322
0.100001	0.0945592
0.200001	0.0941615
0.300001	0.0935562
0.400001	0.0927685
0.500001	0.0918448
0.600001	0.090842
0.700001	0.0898236
0.800001	0.0888559
0.900001	0.0879985
1	0.0872828
1.1	0.0867286
1.2	0.0863408
1.3	0.0860755
1.4	0.085879
1.5	0.0857065
1.6	0.0855219
1.7	0.0852969
1.8	0.0850095
1.9	0.0846413
2	0.0841746
2.1	0.083589
2.2	0.082859
2.3	0.0819522
2.4	0.0808298
2.5	0.0794485
2.6	0.0777641
2.7	0.0757364
2.8	0.0733349
2.9	0.0705432
3	0.0673634
3.1	0.0638181
3.2	0.05995
3.3	0.05582
3.4	0.0515031
3.5	0.0470829
3.6	0.0426456
3.7	0.0382746
3.8	0.0340452
3.9	0.0300209
4	0.0262517
4.1	0.0227725
4.2	0.0196041
4.3	0.0167544
4.4	0.0142207
4.5	0.0119915
4.6	0.0100494
4.7	0.0083727
4.8	0.00693747
4.9	0.00571883
5	0.00469203
5.1	0.00383319
5.2	0.00311982
5.3	0.00253116
5.4	0.00204832
5.5	0.00165442
5.6	0.00133449
5.7	0.00107546
5.8	0.000866184
5.9	0.000697366
6	0.000561345
6.1	0.000451847
6.2	0.000363759
6.3	0.000292928
6.4	0.000235987
6.5	0.0001902
6.6	0.000153351
6.7	0.000123672
6.8	9.97623e-05
6.9	8.05011e-05
7	6.49829e-05
7.1	5.2478e-05
7.2	4.23984e-05
7.3	3.42711e-05
7.4	2.77155e-05
7.5	2.24253e-05
7.6	1.81543e-05
7.7	1.47045e-05
7.8	1.19166e-05
7.9	9.66239e-06
8	7.83875e-06
8.1	6.36263e-06
8.2	5.16716e-06
8.3	4.19845e-06
8.4	3.41307e-06
8.5	2.77596e-06
8.6	2.25887e-06
8.7	1.83896e-06
8.8	1.49778e-06
8.9	1.22044e-06
9	9.94871e-07
9.1	8.11321e-07
9.2	6.61889e-07
9.3	5.40176e-07
9.4	4.40993e-07
9.5	3.60133e-07
9.6	2.94183e-07
9.7	2.40369e-07
9.8	1.9644e-07
9.9	1.60565e-07
10	1.31257e-07
10.1	1.07304e-07
10.2	8.77202e-08
10.3	7.17036e-08
10.4	5.86e-08
10.5	4.78761e-08
10.6	3.90973e-08
10.7	3.19089e-08
10.8	2.60213e-08
10.9	2.11982e-08
11	1.72465e-08
11.1	1.40083e-08
11.2	1.13548e-08
11.3	9.18048e-09
11.4	7.39903e-09
11.5	5.93993e-09
11.6	4.74543e-09
11.7	3.7683e-09
11.8	2.96989e-09
11.9	2.31857e-09
12	1.7885e-09
12.1	1.35858e-09
12.2	1.01159e-09
12.3	7.33522e-10
12.4	5.13029e-10
12.5	3.40956e-10
12.6	2.09985e-10
12.7	1.14336e-10
12.8	4.95335e-11
12.9	1.22227e-11
13	2.53966e-14
